,tweets_VERB
4629,"Evita la formación del mosquito del Zika, Dengue y Chikungunya con estas recomendaciones. #TodosSomosBrigadistas  v https://t.co/MeTToTTQqR"
4630,"Tengo más de 50 picaduras de mosquito repartidas por el cuerpo, técnicamente tengo posibilidades de haber contraído Zika, malaria o dengue."
4631,Hace rato llueve en #Panama y ¿alguien sabe de la mentaA Zika?  🤔 #MalditoMosquito
4632,"Elimina los criaderos del mosquito transmisor del dengue, zika y chikungunya. #TodosSomosBrigadistas https://t.co/cqTZ2UE8CU"
4633,Insisten en eliminar los criaderos de mosquitos para prevenir el zika. https://t.co/NaAxcI6jUW (Vía ElCaribeRD) #EnLosMedios
4634,Destruye lugares que pueden servir de criadero del mosquito transmisor del #Dengue #Chikungunya y #Zika https://t.co/ItJovbpUjs
4635,"Seguimos con la limpieza! Contamos con vos para erradicar al mosquito transmisor del dengue, chikungunya y zika! https://t.co/jhCffw0W0z"
4636,"Combatir el dengue, la chikungunya y el zika es responsabilidad de todos. ¡Eliminemos los criaderos de mosquitos! https://t.co/X52JgHl8xm"
4637,"Vivamos libres de mosquitos   Enfermedades como el dengue, el chikunguña y el zika que están circulando en la... https://t.co/VFmVaIz78u"
4638,Insisten en eliminar los criaderos de mosquitos para prevenir el zika.  (Vía ElCaribeRD) #EnLosMedios Vía PresidenciaRD
4639,"Detectan cinco casos de Zica en República Dominicana. La transmite el Mosquito Aeedes Aegypi, causa conjuntivitis, dolores y fiebre."
4640,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/qAQhVctfkF
4641,Llegó el mosquito zika https://t.co/3ZzVXbtlJg
4642,Evitar las picaduras de mosquitos es una de las mejores formas de protegerse del #Zika. https://t.co/b1dc3vxgXe https://t.co/CQ0rSK1zgF
4643,"Evita los criaderos de mosquitos, y ayuda a prevenir el virus del #Zika. Tu contribución nos ayuda a todos. https://t.co/6JuOvLRhuU"
4644,"Tengo 4 picaduras de mosquito en el pie, que hermoso pasar semana santa con dengue y zika"
4645,Fumigan #mosquito del #Zika en 55 colonias de @municipio_leon  https://t.co/C1impAG4pV
4646,Multarán a quienes insisten en criar mosquitos. https://t.co/sWGwMmA4bs  #Zika #Dengue #chikungunya https://t.co/l7NmuysWCV
4647,Estudian en México a mosquito transmisor de zika https://t.co/httmvyHdHu
4648,"Veo un mosquito y flasheo dengue,zika todo juntto"
4649,Recordemos: El Dengue y Zika son transmitidos por el mosquito Aedes aegypti y entre todos podemos combatirlo #DileNOalDengue #Zika
4650,Esterilizan con radiación a los mosquitos machos para erradicar el zika    https://t.co/FbGUPB3vlA
4651,Combate ésa y todas las especies de mosquitos: https://t.co/OYK1szPDby https://t.co/qFt8PF8W5j #zika #Chikungunya https://t.co/3sShJCNopH
4652,Pensé que jugaban con colores claros para evitar los mosquitos transmisores del Zika https://t.co/QhJzN05Zxq
4653,@sansilu excepto el zika. Ese reside en los mosquitos.
4654,Entré a un almacén que estaba cubierto de humo porque la señora estaba quemando trapos para matar mosquitos ZIKA STOP IT LIKE FOR REAL STOP
4655,"Siga atentamente estas recomendaciones para evitar la picadura del mosquito transmisor del dengue, chikunguña y zika https://t.co/pnTSPudcn2"
4656,"Protéjase del #zika: use repelente de insectos, ropa que le proteja y evite que los mosquitos entren a su casa.... https://t.co/vYnpPGHmOZ"
4657,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/qAQhVctfkF
4658,Analizando los mosquitos capaces de transmitir el virus del Zika https://t.co/PuKvDDV41N https://t.co/8VEp2bczWj
4659,EMPEZAMOS con campaña “Concienciación sobre la destrucción de criaderos del mosquito Zika” @StoDomingo con @Salud_Ec https://t.co/Kfv3KUb2qW
4660,@wilmcar Pongámonos #MoscaConLosMosquitos. Te invitamos a conocer más información del zika https://t.co/qPPzXr1jH5
4661,Estaba en el baño y un mosquito me pico el pene (no más faltaría que tuviera zika).
4662,Mantengamos firmes “No Bajemos la Guardia” eliminemos los criaderos de mosquito que reproducen el virus Zika. https://t.co/76q9RY1QcF
4663,"-Quiero tener hijos contigo Karen. -Lo siento, un día me pico un mosquito y pues tengo zika. Sorry.  (Yo evitando el compromiso)"
4664,"Leí tanto sobre el dengue, el ZIKA y varias cosas más que ahora estoy re paranoica con los mosquitos"
4665,"Pican pican los mosquitos, con bastante disimulo, dengue, zika y chikungunya."
4666,Elimina criaderos de mosquitos #ZIKA @nicoleregnier11 @AidaMorales68 @johannamoralesm @nataliajerezg @BELKYARIZALA https://t.co/gyXVk7vuvR
4667,"Protégete de las picaduras de los mosquitos, si estas embarazada.    #ZIKA #COMBATEAEDES https://t.co/HVX5eOmM90"
4668,Tengo una picadura de mosquito demasiado grande y deforme en el pie HOLA ZIKA TE RE SIENTO
4669,Vea cómo los CDC trabajan para proteger su salud en el video sobre el #zika narrado por el Dr. Victor Coronado. https://t.co/9K9FYSlepn
4670,"#SabíasQue el Zika es el tercer virus que transmite el mosquito Aedes aegypti, vector del dengue y el chikungunya https://t.co/OnLYJxVwA2"
4671,"Recuerde que el mosquito que transmite el virus del Zika se reproduce en agua limpia, selle sus recipientes y unte de cloro sus bordes."
4672,"Espero que @KikeVengoechea1 no sufra zika y cualquier otra infección transmitida por mosquitos, estuvo en la cuna de esos insectos."
4673,Trabajando juntos evitamos la proliferación del mosquito transmisor del #Zika .@VielmaEsTachira https://t.co/JjZAKV8HF9
4674,Recuerda que tu esposo debe protegerse contra las picaduras pues se comprobó que el #ZikaVirus se puede ser transmitir vía sexual #embarazo
4675,Mantener floreros y depósitos de agua limpios es muy importante para que no se prolifere el mosquito que transmite el zika
4676,"Ponle un ALTO al mosquito transmisor de Zica, Dengue y Chikungunya. https://t.co/ZWQuXPiaaa"
4677,Echale un ojo al plan del estado de NY para acabar al mosquito que transmite el #ZikaVirus https://t.co/419SaY3m1i https://t.co/OCFEq9iOaB
4678,"Viene la etapa crítica en la reproducción del mosquito Aedes Aegypti, transmisor del dengue, chikungunya y Zika,... https://t.co/7gUqa9QCDX"
4679,"Untar y colocar cloro a recipientes de agua, evita la proliferación del mosquito del Zika-Virus. #INAPAContraElZika https://t.co/ddhmMEmGDw"
4680,Informalondo los de 'Con bolsas de agua gigantes espantarán mosquito del zica en Olímpicos de Río' - https://t.co/Vd1pcCPGmU #MedidaDeAseg…
4681,"Tengo un imán para los mosquitos *Le da zika, dengue y chicungunya*"
4682,"Existe un mosquito llamado Thalía en mi TL, ¿acaso será una especie no identificada del nuevo zica o del chikungunya?"
4683,"Proponen una estrategia de “atracción fatal” para el mosquito del dengue, zika y chikunguña - https://t.co/GbqTPrxAFM"
4684,Conozca la Isla que tiene el mosquito transmisor y no tiene casos de zika  https://t.co/jC2KPrHbVh
4685,Continúa campaña intensiva contra el mosquito #Cuba  https://t.co/t64gAnDczA  #Aedes #ZikaVirus @AdianezMrquez https://t.co/JFOajV2lLF
4686,"Proponen una estrategia de “atracción fatal” para el mosquito del dengue, zika y chikunguña https://t.co/ogpcbmMOl5 vía @cienciadelaoei"
4687,"Espero que no me de zika, me picaron como 10 misquitos :("
4688,Preparan nuevo método para combatir al mosquito que transmite el #zika: https://t.co/l2vQqlgaiQ
4689,Recordemos: El Dengue y Zika son transmitidos por el mosquito Aedes aegypti y entre todos podemos combatirlo #DileNOalDengue #Zika
4690,Identificar fuentes de reposo del mosquito aedes  para hacer un mejor control @macropres #zika #chincungunya #dengue #ControldePlagas #plaga
4691,Saber sitios de crianza y de reposo de mosquitos  asegura un control eficaz #pestcontrol #controldeplagas #zika #dengue
4692,"Recuerda: ¡Si el mosquito no te pica, adiós zika! https://t.co/xI35W9nrGF"
4693,"@ActualidadRT un deporte Olimpico nuevo, evitar que te pique un mosquito con Zika"
4694,Evita que el mosquito que provoca enfermedades como el #Dengue #Chikungunya y #Zika se reproduzca. #PrevenirEsVivir https://t.co/gQjs7Z05dz
4695,Vendo mosquitos del ZIKA barato el kilo tengo un putero aquí en mi casa :/ 😨
4696,"Felicidades a todos los mosquitos transmisores del  Paludismo los del Dengue, Zika y fiebre amarilla para otro día. https://t.co/A9DvCaz0RH"
4697,Invitamos a las #radios a sumarse a la campaña para proteger a la población contra el #Zika https://t.co/7v99oEQELc https://t.co/l8hWOGouHd
4698,Aumentan a 201 los casos por virus Zika en México: El virus transmitido por el mosquito Aedes Aegypti infectó... https://t.co/6egQmvXWD6
4699,Evita que el mosquito que provoca enfermedades como el #Dengue #Chikungunya y #Zika se reproduzca. #PrevenirEsVivir
4700,Vamos a cuidarnos todas y todos del virus #Zika. Y enseñemos a nuestros hijos e hijas que si el mosquito no te... https://t.co/bGbi6SD6lx
4701,Suman 201 casos de zika en México #zika #mosquito #México #vacuna #destacados https://t.co/Z56z8sE8zB https://t.co/dGPD3XYkjD
4702,Acabar el #Zika ¿mosquitos machos con armas químicas para hembras? Foto: SciencePhotoLibrary https://t.co/Dr1KZMu50h https://t.co/5EBkIXYKkt
4703,"creo que me pico el mosquito del zica, lo acabó de ver y si es mañana muero  I vote for #R5 #YouKnowYouLoveThem @radiodisney"
4704,Fumigamos para evitar la proliferación del mosquito transmisor del #Dengue #Zika y #Chikungunya @Salud_Ec https://t.co/xiwHGtE00H
4705,"Estaba en el club y me picaron 7838206374 mosquitos, me voy a morir de dengue zika y chikungunya todo junto"
4706,"Llego a casa y me reciben las mascotas, primero la gata y luego los mosquitos. Zika ya te siento"
4707,Asciende el número de estados con presencia del mosquito de Zika  https://t.co/BFOhAo1PZI
4708,Eliminar las fuentes de propagación del mosquito. 'Sin mosquito no hay Zika'. https://t.co/2mSb91HCpA
4709,"Proponen una “atracción fatal” para el mosquito del dengue, zika y chikunguña https://t.co/foeox3gbA6 https://t.co/HVKMJNhweM"
4710,"Tengo tanta agua que los mosquitos del dengue, y el zica se me murieron ahogados."
4711,Saben porque se está reproduciendo el zika? Todos los metrobus estan llenos de mosquitos☹️😭
4712,"Recuerde las siguiente recomendaciones para protegerse del Chikungunya, Dengue y Zika | #FenómenoElNiñoEc https://t.co/CoDXJSQXMV"
4713,Proteger los bosques también nos ayuda a luchar contra enfermedades como el #Zika y la malaria: https://t.co/C4bYl1xpQh
4714,"Parece Zika se esta expandiendo rápidamente en RD.Sin embargo,no vemos fumigación o medidas prevención para proteger población @menagray"
4715,Agregué un video a una lista de reproducción de @YouTube https://t.co/576kQC2u5K La conspiración de los Mosquitos y el Zika
4716,Coloque mosquiteros por encima de la carreola o cuna del bebé para alejar los mosquitos. #Zika #ReutersZika  https://t.co/Zx8QzkMVe5
4717,"Proponen una “atracción fatal” para el mosquito del dengue, zika y chikunguña https://t.co/CoK0SqN4Bx https://t.co/31BozvtxCU"
4718,"Recuerde las siguiente recomendaciones para protegerse del Chikungunya, Dengue y Zika | #FenómenoElNiñoEc https://t.co/kX1JJkCX3x"
4719,Conozca la Isla que tiene el mosquito transmisor y no tiene casos de zika https://t.co/O5kvXH7YmW
4720,Tengo un mosquito jodiendo hace 15 minutos seguro es el zika
4721,"Acabo de ver un mosquito, dengue, zika ya te sientohhhh ahre"
4722,Sé que hay un mosquito en la habitación pero no me quiero levantar a buscar raid asi que dormiré asi y amaneceré con zika dengue y sida.
4723,"Prefiero morir a causa de que me pique es mosquito del zika, que por ti."
4724,"Recuerde las siguiente recomendaciones para protegerse del Chikungunya, Dengue y Zika | #FenómenoElNiñoEc https://t.co/lGXCZmsT3s"
4725,Desarrollan un método para combatir el mosquito 'Aedes' que podría reducir el zika https://t.co/L018UzTxGy #antena3
4726,Preparan nuevo método para combatir al mosquito que transmite el zika https://t.co/OCuctl6rlH
4727,"Crean un método, a base de neumáticos, para combatir el mosquito que transmite el zika https://t.co/HJbP8ktZLj https://t.co/yz69WygauE"
4728,Preparan nuevo método para combatir al mosquito que transmite el zika -  https://t.co/xLb4Q67mXu https://t.co/0fUfss3Lm7
4729,Preparan nuevo método para combatir al mosquito que transmite el zika  Esta estrategia creada por un doctor de la... https://t.co/GnzFFb0DdB
4730,Preparan nuevo método para combatir al mosquito que transmite el zika https://t.co/BZBwwPaamM @Elnacionalweb
4731,Conozca las 'trampas' para combatir al mosquito que transmite el zika https://t.co/VPDXClg5BL
4732,Crean método para combatir mosquito que transmite el Zika: Un asequible método desarrollado por un investigado... https://t.co/cLrlIuphhs
4733,Recordemos que sin mosquitos no hay Zika.  Aquí cómo se detecta y sus recomendaciones. https://t.co/L9jxfTWWZs
4734,Desarrollan un método para combatir el mosquito 'Aedes' que podría reducir el zika https://t.co/yjNj2QI3w6 vía @antena3com
4735,Crean método contra mosquito Aedes Aegypti https://t.co/BDb9O2d3f4 #México https://t.co/NWYfcutuD9
4736,Preparan nuevo método para combatir al mosquito que transmite el zika https://t.co/zqdikByt1Q
4737,"Desarrollan nuevo método contra el mosquito del #zika, más https://t.co/YzXC9forqV #NoticiasKIMICEG"
4738,Desarrollan un método para combatir el mosquito 'Aedes' que podría reducir el zika https://t.co/cWdH9M5Ijf vía @antena3com
4739,"Evitá la proliferación del mosquito y prevení él Dengue, Zika y Chikungunya. https://t.co/0DY5NyyERi https://t.co/3IXgDL3leS"
4740,Crean método para combatir mosquito que transmite el Zika https://t.co/mZNi5gjxJE
4741,Buscan controlar el zika con una trampa de mosquitos con neumáticos. https://t.co/fpse3RfBdV https://t.co/RmaCwo68B1
4742,Preparan nuevo método para combatir al mosquito que transmite el zika https://t.co/Z1HQk9sbTB #NoTextAndDrive https://t.co/GnUdDNjOiT
4743,"Desarrollan nuevo método contra el mosquito del #zika, más https://t.co/YzXC9fG2it #NoticiasKIMICEG https://t.co/1uHJcLaBXX"
4744,"Recuerde las siguiente recomendaciones para protegerse del Chikungunya, Dengue y Zika | #FenómenoElNiñoEc https://t.co/LcEj8gfuDk"
4745,Crea mexicano método para controlar población del mosquito transmisor de Zika y Dengue https://t.co/MdCahpc5UW https://t.co/RJD9ng4kFu
4746,"Crean un método, a base de neumáticos, para combatir el mosquito que transmite el zika https://t.co/85dAfhdbBh"
4747,Analizando los mosquitos capaces de transmitir el virus del Zika https://t.co/BiaodfnCO3 #Salud #AyudaOncologica
4748,Analizando los mosquitos del Zika https://t.co/qIeb1AiSCQ
4749,Analizando los mosquitos del Zika https://t.co/vdqQN9vsaw | https://t.co/s2HQyy1IeS https://t.co/RYLvZ7qJDv
4750,Analizando los mosquitos capaces de transmitir el virus del Zika #D26 https://t.co/pf6yaEQBbz
4751,"Analizando los mosquitos capaces de transmitir el virus del Zika: Virólogos, epidemiólogos, neurólogos... Un n... https://t.co/4wWwVDTP08"
4752,Analizando los mosquitos del Zika. https://t.co/F0KgQ9vjW9
4753,Analizando los mosquitos capaces de transmitir el virus del Zika https://t.co/YrEUccW4yW vía @elmundoes
4754,Analizando los mosquitos del Zika #HOY https://t.co/F0KgQ9vjW9
4755,"Siga atentamente estas recomendaciones para evitar la picadura del mosquito transmisor del dengue, chikunguña y zika https://t.co/wFZHVOZhWf"
4756,"Analizando los mosquitos capaces de transmitir el virus del Zika: Virólogos, epidemiólogos... https://t.co/0Ze73sdBBC via @FarmaAlameda33"
4757,"Veo un mosquito y me creo que trae el Zika, me paso la vida dando palmadas al aire a ver si los mato. Si me escuchan digo 'Bien Nadal'"
4758,Analizando los mosquitosdel Zika https://t.co/94slE4XrEn https://t.co/kb6U14UuqN
4759,Analizando los mosquitos capaces de transmitir el virus del Zika https://t.co/MPg2z4kaCD #salud #sanidad #salud #Mascotas
4760,@sabrinarequipa podemos enviar un mosquito del zika....riato.... :)
4761,Conozca la Isla que tiene el mosquito transmisor y no tiene casos de zika  https://t.co/jC2KPrHbVh
4762,"Trabaja Salud Municipal por la eliminación del mosquito transmisor del Dengue, Zika y… https://t.co/6Xe2sF20Mx https://t.co/pbKwaLYOjm"
4763,"Trabaja Salud Municipal por la eliminación del mosquito transmisor del Dengue, Zika ... https://t.co/wrowyB8W64"
4764,Aleja al mosquito transmisor de #Zika #Chikungunaya #Dengue usando: https://t.co/DY6qDsFQ9Z https://t.co/te0mbFvbCG https://t.co/CGRnlIVMCO
4765,"Siguen más lluvias en el Gran Santo Domingo; acumulación de agua peligro para reproducción mosquitos que trasmiten dengue, Zika, Chicungunya"
4766,#SabíasQue La misma especie de mosquito puede transmitir Zika Dengue y Chikungunya PROTÉGETE #TodosSomosBrigadistas https://t.co/nJEUoWd6t3
